stop_id,stop_name,stop_desc,stop_lat,stop_lon,stop_url,location_type,parent_station,wheelchair_boarding
J22209766_1,和田,島田市,34.8838342,138.1451771,,0,J22209766,0
J22209751_0,向谷中,島田市,34.8419536,138.1496673,,0,J22209751,0
J22209012,カーマアットホーム金谷店前,島田市,34.832924,138.134829,,1,,0
J222093339_0,本通三丁目,島田市,34.8325499,138.1747086,,0,J222093339,0
J22209954_1,島田年金事務所,島田市,34.8348108,138.1782997,,0,J22209954,0
J22209848_0,伊太団地,島田市,34.8546793,138.1532875,,0,J22209848,0
J22209794_0,原の平西,島田市,34.8058799,138.1806104,,0,J22209794,0
J22209719,中平下,島田市,34.9339832,138.1428434,,1,,0
J22209954,島田年金事務所,島田市,34.8349036,138.17838,,1,,0
J22209783,中溝町東,島田市,34.8418826,138.1643754,,1,,0
J22209751,向谷中,島田市,34.841914,138.1496297,,1,,0
J22209782_1,中溝町西,島田市,34.8415847,138.1609213,,0,J22209782,0
J22209847_0,小山田橋,島田市,34.8533291,138.1509152,,0,J22209847,0
J22209768_1,高山,島田市,34.881222,138.1427231,,0,J22209768,0
J22209760_1,大井町,島田市,34.8341306,138.1719753,,0,J22209760,0
J22209730_1,川口,島田市,34.9030462,138.1121457,,0,J22209730,0
J22209718_1,中平中,島田市,34.9350395,138.1448648,,0,J22209718,0
J22209936,東町四丁目,島田市,34.836796,138.225819,,1,,0
J22209850,島田樟誠高校,島田市,34.8485747,138.1537067,,1,,0
J22209781_1,三ッ合町東,島田市,34.8414791,138.1580815,,0,J22209781,0
J22209810_1,谷口下,島田市,34.819336,138.212226,,0,J22209810,0
J22209764_1,西の谷橋,島田市,34.8870966,138.1479154,,0,J22209764,0
J22209735_1,上神座,島田市,34.8768258,138.1064651,,0,J22209735,0
J22209717,中平,島田市,34.9390519,138.1454068,,1,,0
J22209769_1,禰宜地上,島田市,34.8793736,138.1410058,,0,J22209769,0
J22209716_0,笹渕,島田市,34.9414563,138.1477838,,0,J22209716,0
J22209757_0,若松町,島田市,34.8371105,138.1635587,,0,J22209757,0
J22209749_1,向谷水門,島田市,34.8437428,138.1453195,,0,J22209749,0
J22209897_1,栄町,島田市,34.8273312,138.1292771,,0,J22209897,0
J22209783_0,中溝町東,島田市,34.8419222,138.1643164,,0,J22209783,0
J22209918_0,和井中,島田市,35.0088576,138.1463569,,0,J22209918,0
J222093397_1,色尾,島田市,34.80686,138.218933,,0,J222093397,0
J22209947,旭町中,島田市,34.8298056,138.1887952,,1,,0
J22209754_1,三ッ合橋,島田市,34.840158,138.1565733,,0,J22209754,0
J22209763,養徳寺入口,島田市,34.8888904,138.1484942,,1,,0
J22209006_1,金谷高校前,島田市,34.8276535,138.1272894,,0,J22209006,0
J22209945_0,宝来町,島田市,34.8287876,138.1828226,,0,J22209945,0
J22209810_0,谷口下,島田市,34.818901,138.212442,,0,J22209810,0
J22209903,家山,島田市,34.943449,138.076505,,1,,0
J22209938_0,六合東小学校東,島田市,34.8343515,138.2251303,,0,J22209938,0
J22209860_1,夢づくり会館,島田市,34.843254,138.124924,,0,J22209860,0
J22209913_0,日向,島田市,34.9890392,138.1226774,,0,J22209913,0
J22209751_1,向谷中,島田市,34.8418708,138.1496271,,0,J22209751,0
J22209915,三並,島田市,34.99222,138.134971,,1,,0
J22209835,本通六丁目,島田市,34.8322998,138.1805564,,1,,0
J22209944_0,南町公会堂,島田市,34.8287612,138.1809333,,0,J22209944,0
J22209845_0,上伊太公会堂,島田市,34.8597073,138.147245,,0,J22209845,0
J22209832_0,市役所西,島田市,34.8365176,138.1755479,,0,J22209832,0
J22209763_1,養徳寺入口,島田市,34.8888614,138.1484311,,0,J22209763,0
J22209799,沼伏西,島田市,34.8020231,138.1998001,,1,,0
J22209923_1,下二俣,島田市,35.027677,138.158226,,0,J22209923,0
J22209776_0,宮沢,島田市,34.8662674,138.1323182,,0,J22209776,0
J22209921,粟原下,島田市,35.0275136,138.1507176,,1,,0
J22209926,上二俣,島田市,35.0343814,138.1631694,,1,,0
J22209815_0,六合駅（湯日線）,島田市,34.836627,138.204737,,0,J22209815,0
J22209787,第二中学校入口,島田市,34.8413794,138.1755141,,1,,0
J22209903_1,家山,島田市,34.943499,138.076411,,0,J22209903,0
J22209952_0,元島田公園東,島田市,34.839548,138.185607,,0,J22209952,0
J22209817_1,大草上,島田市,34.870323,138.181623,,0,J22209817,0
J22209814_0,六合消防署,島田市,34.8343289,138.2052422,,0,J22209814,0
J22209001_1,金谷中入口西,島田市,34.831141,138.123191,,0,J22209001,0
J22209777_1,赤松発電所,島田市,34.8633323,138.1317156,,0,J22209777,0
J22209749,向谷水門,島田市,34.8438005,138.1453173,,1,,0
J22209876,向川公民館,島田市,34.844789,138.1101183,,1,,0
J22209815,六合駅,島田市,34.8366494,138.2044297,,1,,0
J22209955,ぴ～ファイブ西,島田市,34.8333404,138.1780231,,1,,0
J22209824,落合上,島田市,34.857858,138.180223,,1,,0
J22209883_1,諏訪原城跡,島田市,34.8158909,138.1182073,,0,J22209883,0
J22209837_0,本通七丁目東,島田市,34.8336857,138.186539,,0,J22209837,0
J2220952635,渡島橋,島田市,34.9308731,138.0863108,,1,,0
J22209866,中町,島田市,34.8249856,138.1310287,,1,,0
J22209800,沼伏,島田市,34.8034661,138.2038059,,1,,0
J22209732,北鵜網,島田市,34.8911596,138.1191952,,1,,0
J22209925_1,篠上公民館前1,島田市,35.031134,138.1612734,,0,J22209925,0
J22209837_1,本通七丁目東,島田市,34.8337036,138.186341,,0,J22209837,0
J222093395_1,谷口辻,島田市,34.816383,138.214348,,0,J222093395,0
J22209886,松島,島田市,34.810919,138.115125,,1,,0
J22209794,原の平西,島田市,34.805827,138.180546,,1,,0
J22209008_1,番生寺会館前,島田市,34.8374596,138.1186903,,0,J22209008,0
J22209795_1,原の平,島田市,34.80498,138.1833754,,0,J22209795,0
J22209895,東町中,島田市,34.826669,138.139022,,1,,0
J222093343,保健福祉センター入口,島田市,34.8403436,138.180092,,1,,0
J22209880_0,金谷北地域交流センター,島田市,34.8467005,138.121297,,0,J22209880,0
J22209956_1,本通一丁目,島田市,34.832748,138.173297,,0,J22209956,0
J22209809_1,旧初下,島田市,34.8144586,138.2153562,,0,J22209809,0
J22209755_0,三ッ合町,島田市,34.8392166,138.1580104,,0,J22209755,0
J22209918,和井中,島田市,35.0088928,138.1462282,,1,,0
J22209804,月坂一丁目,島田市,34.804555,138.212734,,1,,0
J22209754,三ッ合橋,島田市,34.8401844,138.1566315,,1,,0
J22209713,御堂沢,島田市,34.9518729,138.1525729,,1,,0
J22209901_0,家山駅前,島田市,34.9407954,138.0777883,,0,J22209901,0
J22209925_0,篠上公民館前0,島田市,35.0311309,138.1614331,,0,J22209925,0
J22209905,デイサービスセンター前,島田市,34.9384257,138.0861151,,1,,0
J22209869,岡穂平公民館,島田市,34.8592207,138.0834545,,1,,0
J22209912_0,桑の山,島田市,34.9835714,138.1171254,,0,J22209912,0
J22209817_0,大草上,島田市,34.870488,138.181452,,0,J22209817,0
J22209791_0,市役所,島田市,34.8358686,138.176232,,0,J22209791,0
J22209008_0,番生寺会館前,島田市,34.8374244,138.1185771,,0,J22209008,0
J22209868_1,栗島公民館,島田市,34.865139,138.0788408,,0,J22209868,0
J22209955_0,ぴ～ファイブ西,島田市,34.833402,138.178125,,0,J22209955,0
J22209782_0,中溝町西,島田市,34.8416874,138.1607695,,0,J22209782,0
J22209937,さくら入口,島田市,34.8354171,138.2267738,,1,,0
J222093326,田町,島田市,34.8208569,138.1269429,,1,,0
J22209914,高日向,島田市,34.9882675,138.1281002,,1,,0
J22209837,本通七丁目東,島田市,34.833672,138.186462,,1,,0
J22209901_1,家山駅前,島田市,34.9406757,138.0777145,,0,J22209901,0
J22209886_1,松島,島田市,34.810936,138.115193,,0,J22209886,0
J2220950150_0,新金谷駅前,島田市,34.82615,138.136894,,0,J2220950150,0
J2220952428_0,落合春日神社,島田市,34.8571,138.175408,,0,J2220952428,0
J22209844_0,玉雲寺西,島田市,34.8619136,138.1470594,,0,J22209844,0
J22209784_0,旗指西,島田市,34.8420894,138.1688864,,0,J22209784,0
J22209013,むらい金谷店前,島田市,34.828996,138.1379059,,1,,0
J22209916,竹島,島田市,35.0023725,138.1380187,,1,,0
J22209888_1,神谷城西公民館前,島田市,34.8061171,138.1191511,,0,J22209888,0
J222092081_4,金谷駅前（金谷循環線・大代線）,島田市,34.8191261,138.1248029,,0,J222092081,0
J22209877_1,堤間団地東,島田市,34.8442439,138.1166839,,0,J22209877,0
J22209949_0,御仮屋南,島田市,34.8342453,138.1909572,,0,J22209949,0
J22209796,ふれあいセンター,島田市,34.804659,138.186022,,1,,0
J22209792_0,幸町,島田市,34.8346186,138.1751529,,0,J22209792,0
J22209769_0,禰宜地上,島田市,34.879359,138.141129,,0,J22209769,0
J22209754_0,三ッ合橋,島田市,34.8401932,138.1566798,,0,J22209754,0
J22209788,はなみずき,島田市,34.8409562,138.1791317,,1,,0
J22209768_0,高山,島田市,34.8813046,138.1428741,,0,J22209768,0
J22209902,家山駅入口,島田市,34.9410394,138.0763973,,1,,0
J22209887,神谷城保育園前,島田市,34.806865,138.119527,,1,,0
J22209726,やまゆり,島田市,34.919929,138.1266037,,1,,0
J22209902_1,家山駅入口,島田市,34.9410118,138.0763843,,0,J22209902,0
J22209928_0,日掛0,島田市,35.0380483,138.1707499,,0,J22209928,0
J22209793_0,本村,島田市,34.8063366,138.1771273,,0,J22209793,0
J22209796_1,ふれあいセンター,島田市,34.804535,138.186069,,0,J22209796,0
J22209894,東町,島田市,34.826717,138.137324,,1,,0
J22209743_1,JA島田北支店,島田市,34.8652952,138.1255517,,0,J22209743,0
J22209881_1,猪土居北,島田市,34.811601,138.134092,,0,J22209881,0
J22209883_0,諏訪原城跡,島田市,34.8160195,138.1179974,,0,J22209883,0
J22209874_1,なでしこ公民館,島田市,34.8490126,138.0983694,,0,J22209874,0
J22209773_0,相賀小学校,島田市,34.8737464,138.1348584,,0,J22209773,0
J22209899,金谷中入口,島田市,34.832026,138.1266881,,1,,0
J22209890,石神,島田市,34.796246,138.1236787,,1,,0
J22209825,大津小学校,島田市,34.855094,138.18141,,1,,0
J22209003_0,金谷泉町,島田市,34.831876,138.131715,,0,J22209003,0
J2220952630_0,丹原,島田市,34.9170977,138.0976295,,0,J2220952630,0
J22209945_1,宝来町,島田市,34.8288712,138.1829614,,0,J22209945,0
J22209838_0,御仮屋,島田市,34.8346837,138.190437,,0,J22209838,0
J22209918_1,和井中,島田市,35.008909,138.1461134,,0,J22209918,0
J22209740_1,五番組公会堂,島田市,34.870559,138.1176683,,0,J22209740,0
J22209885,菊川の里会館,島田市,34.818988,138.108699,,1,,0
J2220950150,新金谷駅前,島田市,34.8261412,138.1369316,,1,,0
J22209882_0,お茶の郷,島田市,34.8145097,138.1337516,,0,J22209882,0
J22209881_0,猪土居北,島田市,34.811396,138.134111,,0,J22209881,0
J22209949_1,御仮屋南,島田市,34.8340848,138.1910643,,0,J22209949,0
J22209842_1,伊太和里の湯,島田市,34.872471,138.1559647,,0,J22209842,0
J22209951,千歳橋,島田市,34.8386986,138.1894688,,1,,0
J22209950,八六橋,島田市,34.8366786,138.1908425,,1,,0
J22209752_1,向谷四丁目南,島田市,34.8414898,138.1519253,,0,J22209752,0
J22209932,北島公園入口,島田市,34.8368824,138.2156229,,1,,0
J22209938,六合東小学校東,島田市,34.8343999,138.2251035,,1,,0
J222092080,金谷小学校前,島田市,34.825939,138.1290682,,1,,0
J22209842_0,伊太和里の湯,島田市,34.8724715,138.1559581,,0,J22209842,0
J22209777_0,赤松発電所,島田市,34.8631908,138.1317143,,0,J22209777,0
J22209787_4,第二中学校入口,島田市,34.8412152,138.176524,,0,J22209787,0
J22209778_1,竜泉院,島田市,34.8436674,138.1464405,,0,J22209778,0
J22209722,伊久美小学校,島田市,34.9288819,138.140109,,1,,0
J22209003,金谷泉町,島田市,34.831876,138.131715,,1,,0
J22209842,伊太和里の湯,島田市,34.8724715,138.1559635,,1,,0
J22209779,向谷一丁目,島田市,34.8431193,138.1492828,,1,,0
J22209759,電灯小路入口,島田市,34.834823,138.169983,,1,,0
J22209915_1,三並,島田市,34.9921892,138.1348798,,0,J22209915,0
J22209774_0,杉沢下,島田市,34.8719878,138.1335228,,0,J22209774,0
J22209872_1,四分一,島田市,34.8505368,138.0878423,,0,J22209872,0
J22209713_0,御堂沢,島田市,34.9518663,138.1525837,,0,J22209713,0
J22209870,五和製茶前,島田市,34.8558387,138.0833598,,1,,0
J22209793,本村,島田市,34.806319,138.177299,,1,,0
J22209931,細島橋,島田市,34.836249,138.21242,,1,,0
J22209721,小川橋,島田市,34.9298448,138.1416828,,1,,0
J2220952630_1,丹原,島田市,34.9169834,138.0976242,,0,J2220952630,0
J22209873_0,童子沢入口,島田市,34.8508291,138.095323,,0,J22209873,0
J22209772_0,杉沢上,島田市,34.8759337,138.1365526,,0,J22209772,0
J22209860,夢づくり会館,島田市,34.8432489,138.1249288,,1,,0
J22209741_1,甚六,島田市,34.8688496,138.1207604,,0,J22209741,0
J22209784,旗指西,島田市,34.8420366,138.1689508,,1,,0
J22209828,上野田,島田市,34.849258,138.182877,,1,,0
J22209738,虚空蔵尊入口,島田市,34.8726832,138.1135939,,1,,0
J22209011_1,島田金谷インター入口,島田市,34.8528818,138.1188887,,0,J22209011,0
J22209833_1,本通三丁目東,島田市,34.832816,138.176165,,0,J22209833,0
J22209841_0,島田工業高校,島田市,34.8376336,138.2026423,,0,J22209841,0
J22209839_0,栃山橋,島田市,34.8359091,138.1975676,,0,J22209839,0
J22209781,三ッ合町東,島田市,34.8415242,138.1579363,,1,,0
J22209966,向谷四丁目北,島田市,34.8424308,138.1522724,,1,,0
J22209778,竜泉院,島田市,34.8437399,138.1464383,,1,,0
J22209880_1,金谷北地域交流センター,島田市,34.8464364,138.1213344,,0,J22209880,0
